#OTU ID	75F10	72F7	41F5	12F2	84F9	52F5	74F8	94F7	24F9	93F7	53F8	54F4	102F3	105F4	51F4	83F4	21F5	91F7	23F2	92F10	95F10	55F1	104F8	22F2	71F8	85F5	103F5	82F7	73F4	25F1	101F3	31F3	81F8	45F9	44F1	14F8	43F8	42F10	15F4	11F4	32F2	34F3	13F7	35F8	33F5
4256470	6.0	11.0	62.0	36.0	10.0	38.0	8.0	3.0	21.0	3.0	63.0	64.0	10.0	24.0	29.0	8.0	15.0	2.0	34.0	4.0	2.0	38.0	34.0	25.0	8.0	14.0	12.0	18.0	13.0	61.0	3.0	26.0	24.0	27.0	87.0	15.0	150.0	44.0	13.0	25.0	53.0	101.0	25.0	81.0	31.0
4410166	4.0	5.0	4.0	1.0	2.0	1.0	0.0	10.0	11.0	8.0	3.0	2.0	12346.0	4215.0	5.0	2.0	1.0	10.0	4.0	13.0	30.0	2.0	8612.0	2.0	2.0	9.0	9290.0	5.0	4.0	2.0	10272.0	4.0	1.0	5.0	9.0	2.0	5.0	6.0	0.0	11.0	3.0	10.0	2.0	3.0	6.0
177153	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	467.0	0.0	1061.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
4436552	5.0	7.0	3.0	2.0	9.0	3.0	2.0	10589.0	6.0	7760.0	0.0	4.0	12118.0	8609.0	7.0	0.0	1.0	7921.0	2.0	3806.0	8067.0	3.0	8044.0	1.0	1.0	32.0	3558.0	6.0	1.0	2.0	9927.0	2.0	0.0	3.0	9.0	10.0	9.0	3.0	2.0	16.0	2.0	6.0	4.0	0.0	9.0
179435	267.0	103.0	12.0	85.0	296.0	171.0	353.0	16.0	764.0	49.0	65.0	186.0	272.0	242.0	126.0	254.0	139.0	42.0	49.0	25.0	80.0	92.0	294.0	26.0	75.0	313.0	127.0	589.0	356.0	3.0	22.0	15.0	254.0	8.0	85.0	278.0	25.0	78.0	37.0	84.0	19.0	130.0	166.0	117.0	2.0
346938	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	2.0	0.0	0.0	331.0	147.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	72.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
4094259	11.0	4.0	0.0	5.0	13.0	14.0	7.0	4.0	1.0	17.0	6.0	0.0	26.0	18.0	7.0	5.0	2.0	9.0	1.0	4.0	1.0	4.0	17.0	2.0	5.0	7.0	16.0	11.0	4.0	24.0	7.0	6.0	1.0	6.0	0.0	2.0	0.0	0.0	3.0	6.0	13.0	2.0	3.0	3.0	0.0
4459196	1.0	1.0	1.0	3.0	42.0	58.0	0.0	259.0	1.0	494.0	197.0	52.0	37.0	38.0	60.0	44.0	0.0	633.0	3.0	674.0	217.0	20.0	662.0	0.0	0.0	65.0	90.0	50.0	0.0	4.0	25.0	3397.0	23.0	2.0	29.0	1.0	30.0	0.0	1.0	10.0	970.0	1260.0	1.0	387.0	1571.0
295258	10.0	34.0	9.0	0.0	2.0	33.0	13.0	11.0	0.0	39.0	72.0	54.0	0.0	0.0	43.0	2.0	0.0	35.0	0.0	45.0	10.0	15.0	0.0	0.0	9.0	3.0	0.0	3.0	13.0	0.0	0.0	0.0	1.0	19.0	4.0	0.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4340358	393.0	429.0	2774.0	1221.0	441.0	1906.0	380.0	115.0	1601.0	161.0	2280.0	2601.0	537.0	1312.0	1271.0	153.0	1087.0	102.0	1414.0	120.0	161.0	1656.0	1326.0	1104.0	276.0	408.0	432.0	506.0	451.0	2466.0	109.0	1130.0	555.0	917.0	4308.0	636.0	7510.0	2072.0	261.0	1237.0	2194.0	4139.0	951.0	2712.0	649.0
190641	41.0	267.0	259.0	255.0	30.0	36.0	153.0	17.0	69.0	22.0	22.0	18.0	25.0	48.0	53.0	10.0	37.0	112.0	260.0	158.0	20.0	16.0	21.0	536.0	45.0	24.0	35.0	51.0	11.0	186.0	8.0	137.0	16.0	159.0	120.0	129.0	48.0	21.0	697.0	360.0	717.0	60.0	300.0	130.0	965.0
2137906	0.0	0.0	129.0	83.0	0.0	10.0	0.0	0.0	11.0	0.0	14.0	1.0	4.0	12.0	14.0	0.0	7.0	0.0	4.0	0.0	1.0	5.0	5.0	8.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	0.0	0.0	48.0	67.0	89.0	48.0	33.0	73.0	140.0	2.0	0.0	64.0	0.0	0.0
146564	0.0	0.0	0.0	0.0	13.0	1.0	0.0	381.0	0.0	247.0	0.0	2.0	0.0	0.0	0.0	20.0	0.0	238.0	0.0	150.0	19.0	0.0	1.0	0.0	0.0	28.0	1.0	18.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
341322	8.0	242.0	1.0	0.0	0.0	0.0	112.0	3.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	5.0	19.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	1.0	0.0	1.0	0.0	0.0	3.0
4336943	0.0	1.0	926.0	1.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	94.0	0.0	78.0	0.0	0.0	1.0	0.0	11.0	1.0	2.0	0.0	2.0	0.0	21.0	1.0	0.0	0.0	743.0	1462.0	16.0	1653.0	1291.0	7.0	18.0	1.0	3.0	4.0	4.0	1.0
197761	2.0	9.0	2.0	2.0	29.0	3.0	3.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	6.0	89.0	1.0	0.0	2.0	2.0	3.0	0.0	3.0	1.0	9.0	77.0	2.0	116.0	4.0	4.0	2.0	0.0	39.0	5.0	6.0	6.0	4.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0
347640	250.0	406.0	742.0	1759.0	25.0	156.0	125.0	31.0	124.0	47.0	200.0	120.0	416.0	435.0	310.0	17.0	118.0	332.0	494.0	253.0	85.0	196.0	136.0	833.0	84.0	21.0	262.0	62.0	49.0	330.0	243.0	1015.0	25.0	362.0	238.0	861.0	276.0	128.0	3978.0	3092.0	1285.0	233.0	1621.0	632.0	565.0
4434334	36.0	171.0	5.0	34.0	9.0	6.0	39.0	13.0	19.0	30.0	8.0	1.0	28.0	58.0	11.0	0.0	4.0	61.0	1.0	64.0	11.0	0.0	57.0	3.0	16.0	32.0	91.0	5.0	16.0	43.0	6.0	111.0	0.0	20.0	84.0	34.0	10.0	21.0	12.0	93.0	15.0	8.0	11.0	1.0	35.0
188127	13.0	58.0	3.0	0.0	1.0	2.0	9.0	1.0	8.0	1.0	3.0	4.0	14.0	1.0	2.0	0.0	4.0	4.0	14.0	3.0	1.0	2.0	7.0	17.0	9.0	1.0	9.0	3.0	1.0	15.0	7.0	15.0	4.0	1.0	4.0	0.0	1.0	0.0	0.0	0.0	16.0	7.0	0.0	7.0	7.0
4397092	5.0	27.0	56.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	21.0	69.0	0.0	28.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2979308	4.0	0.0	51.0	11.0	4.0	3.0	0.0	1.0	4.0	3.0	7.0	18.0	0.0	4.0	8.0	51.0	171.0	4.0	206.0	0.0	2.0	3.0	1.0	351.0	5.0	32.0	1.0	28.0	0.0	4.0	0.0	1.0	14.0	12.0	17.0	2.0	19.0	5.0	2.0	23.0	0.0	0.0	6.0	0.0	0.0
177941	41.0	51.0	108.0	2.0	0.0	0.0	29.0	1.0	3.0	1.0	0.0	0.0	16.0	22.0	0.0	0.0	1.0	12.0	2.0	7.0	3.0	0.0	12.0	6.0	27.0	0.0	3.0	0.0	8.0	8.0	4.0	2.0	0.0	43.0	34.0	1.0	29.0	20.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
181862	8.0	44.0	38.0	4.0	40.0	139.0	19.0	0.0	0.0	0.0	143.0	89.0	150.0	228.0	104.0	21.0	0.0	0.0	0.0	0.0	0.0	75.0	161.0	0.0	28.0	39.0	54.0	15.0	17.0	0.0	37.0	0.0	6.0	56.0	46.0	8.0	14.0	21.0	7.0	35.0	0.0	0.0	6.0	1.0	0.0
352347	12.0	28.0	6.0	5.0	2.0	4.0	16.0	2.0	3.0	19.0	9.0	2.0	17.0	11.0	5.0	3.0	10.0	16.0	15.0	9.0	12.0	7.0	18.0	5.0	16.0	8.0	12.0	3.0	10.0	16.0	10.0	6.0	0.0	1.0	10.0	13.0	8.0	4.0	11.0	3.0	11.0	4.0	7.0	7.0	0.0
174840	76.0	168.0	1.0	13.0	6.0	92.0	57.0	27.0	14.0	113.0	100.0	0.0	110.0	21.0	80.0	31.0	66.0	113.0	77.0	61.0	61.0	73.0	25.0	61.0	150.0	53.0	57.0	34.0	33.0	79.0	48.0	1.0	5.0	33.0	20.0	4.0	0.0	5.0	21.0	35.0	21.0	2.0	30.0	6.0	0.0
174846	276.0	652.0	9.0	138.0	352.0	12.0	528.0	81.0	262.0	74.0	11.0	9.0	68.0	132.0	14.0	565.0	501.0	118.0	310.0	94.0	179.0	17.0	230.0	215.0	410.0	70.0	185.0	562.0	225.0	455.0	60.0	967.0	146.0	3.0	40.0	401.0	35.0	15.0	350.0	306.0	1997.0	1168.0	293.0	1718.0	176.0
192071	27.0	46.0	152.0	109.0	41.0	59.0	41.0	31.0	59.0	43.0	76.0	41.0	99.0	225.0	133.0	26.0	33.0	140.0	76.0	116.0	50.0	56.0	133.0	154.0	40.0	22.0	136.0	30.0	21.0	100.0	50.0	650.0	13.0	89.0	158.0	127.0	98.0	43.0	271.0	333.0	507.0	194.0	172.0	154.0	327.0
843569	46.0	45.0	0.0	0.0	0.0	24.0	37.0	10.0	0.0	6.0	15.0	10.0	0.0	0.0	22.0	0.0	0.0	6.0	0.0	11.0	23.0	22.0	0.0	0.0	41.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4437362	5.0	8.0	13.0	0.0	15.0	1.0	4.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	18.0	0.0	49.0	0.0	0.0	0.0	0.0	24.0	15.0	6.0	0.0	26.0	11.0	61.0	0.0	0.0	19.0	24.0	19.0	0.0	21.0	21.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
4396292	46.0	88.0	20.0	25.0	20.0	43.0	64.0	22.0	26.0	14.0	77.0	28.0	87.0	53.0	45.0	11.0	41.0	31.0	67.0	37.0	26.0	58.0	74.0	37.0	61.0	9.0	112.0	23.0	57.0	32.0	34.0	126.0	8.0	20.0	27.0	46.0	27.0	16.0	40.0	48.0	130.0	84.0	20.0	76.0	65.0
4396297	36.0	118.0	13.0	21.0	23.0	36.0	56.0	28.0	99.0	40.0	40.0	31.0	56.0	49.0	30.0	34.0	30.0	38.0	33.0	33.0	36.0	36.0	89.0	26.0	68.0	15.0	31.0	39.0	68.0	53.0	25.0	0.0	10.0	12.0	33.0	22.0	18.0	15.0	20.0	31.0	1.0	0.0	20.0	0.0	0.0
186981	0.0	0.0	1481.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.0	38.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	3.0	13.0	1.0	0.0	2.0	6.0	2.0	1.0	1.0	12.0	0.0	0.0	817.0	2331.0	0.0	2035.0	1596.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0
4375080	23.0	152.0	0.0	14.0	2.0	0.0	165.0	1.0	24.0	0.0	0.0	0.0	7.0	4.0	0.0	5.0	49.0	2.0	155.0	1.0	2.0	0.0	4.0	6.0	61.0	6.0	6.0	4.0	14.0	225.0	38.0	10.0	2.0	0.0	1.0	77.0	0.0	0.0	37.0	8.0	33.0	53.0	73.0	7.0	420.0
4472130	13.0	34.0	3.0	11.0	5.0	34.0	16.0	10.0	119.0	14.0	39.0	23.0	5.0	13.0	30.0	10.0	34.0	10.0	46.0	9.0	10.0	22.0	23.0	38.0	18.0	5.0	6.0	17.0	13.0	81.0	4.0	0.0	2.0	6.0	20.0	15.0	8.0	5.0	16.0	9.0	0.0	0.0	6.0	0.0	0.0
198450	259.0	793.0	601.0	662.0	27.0	93.0	239.0	32.0	81.0	59.0	75.0	41.0	243.0	332.0	106.0	25.0	65.0	240.0	197.0	209.0	66.0	68.0	105.0	342.0	111.0	14.0	248.0	57.0	41.0	171.0	151.0	742.0	36.0	378.0	207.0	327.0	125.0	112.0	2013.0	1361.0	1501.0	158.0	699.0	308.0	1418.0
191238	262.0	497.0	785.0	0.0	71.0	116.0	283.0	39.0	114.0	50.0	80.0	48.0	264.0	401.0	182.0	51.0	49.0	324.0	173.0	435.0	36.0	52.0	171.0	566.0	146.0	37.0	280.0	71.0	35.0	133.0	112.0	0.0	14.0	327.0	393.0	0.0	207.0	63.0	0.0	2.0	1.0	0.0	0.0	1.0	0.0
162623	7.0	26.0	1.0	30.0	1.0	67.0	6.0	8.0	4.0	14.0	77.0	5.0	61.0	6.0	66.0	4.0	1.0	6.0	6.0	7.0	10.0	44.0	9.0	2.0	8.0	5.0	27.0	16.0	5.0	2.0	21.0	0.0	3.0	17.0	5.0	1.0	1.0	4.0	18.0	49.0	0.0	0.0	46.0	5.0	0.0
4458576	27.0	17.0	10.0	0.0	56.0	62.0	10.0	18.0	132.0	31.0	19.0	28.0	0.0	0.0	81.0	60.0	68.0	16.0	92.0	12.0	9.0	58.0	1.0	66.0	33.0	27.0	0.0	57.0	69.0	47.0	0.0	1.0	31.0	3.0	69.0	0.0	71.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294791	11.0	22.0	0.0	19.0	10.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	40.0	0.0	0.0	17.0	98.0	0.0	0.0	27.0	0.0	0.0
230232	4.0	9.0	28.0	40.0	4.0	1.0	7.0	2.0	13.0	10.0	1.0	1.0	23.0	12.0	4.0	1.0	3.0	10.0	21.0	15.0	6.0	2.0	3.0	57.0	1.0	3.0	20.0	3.0	0.0	20.0	7.0	24.0	0.0	17.0	13.0	30.0	5.0	8.0	45.0	59.0	47.0	5.0	72.0	11.0	16.0
4472721	177.0	180.0	68.0	50.0	142.0	137.0	125.0	28.0	258.0	58.0	164.0	151.0	78.0	111.0	99.0	114.0	149.0	42.0	129.0	75.0	68.0	109.0	114.0	51.0	178.0	140.0	70.0	87.0	200.0	138.0	36.0	1.0	45.0	68.0	222.0	54.0	140.0	183.0	18.0	116.0	0.0	1.0	70.0	0.0	0.0
842193	343.0	341.0	0.0	0.0	0.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	224.0	0.0	0.0	1.0	127.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1749079	2256.0	1566.0	3522.0	788.0	4722.0	12.0	1323.0	1353.0	6836.0	1216.0	9.0	20.0	958.0	3913.0	16.0	2446.0	2896.0	637.0	4036.0	954.0	1162.0	11.0	4208.0	2712.0	1310.0	3554.0	1412.0	4592.0	2117.0	6433.0	411.0	13.0	2257.0	4501.0	9224.0	3448.0	7044.0	4694.0	1227.0	889.0	6.0	22.0	1552.0	25.0	25.0
4428676	55.0	127.0	8.0	14.0	4.0	60.0	72.0	2.0	144.0	1.0	38.0	25.0	29.0	45.0	43.0	7.0	84.0	0.0	68.0	0.0	3.0	31.0	69.0	63.0	140.0	11.0	42.0	10.0	171.0	84.0	12.0	0.0	3.0	8.0	26.0	11.0	12.0	6.0	23.0	27.0	0.0	0.0	27.0	0.0	0.0
271013	5.0	53.0	72.0	68.0	14.0	25.0	45.0	6.0	55.0	40.0	26.0	7.0	10.0	109.0	39.0	8.0	23.0	198.0	47.0	267.0	10.0	7.0	18.0	9.0	9.0	6.0	12.0	2.0	0.0	134.0	2.0	18.0	1.0	8.0	24.0	84.0	18.0	0.0	216.0	4.0	1.0	53.0	17.0	14.0	598.0
3236435	33.0	117.0	78.0	67.0	195.0	0.0	39.0	53.0	0.0	152.0	1.0	1.0	128.0	510.0	0.0	156.0	0.0	94.0	1.0	75.0	127.0	1.0	126.0	0.0	116.0	197.0	84.0	122.0	45.0	0.0	38.0	72.0	36.0	44.0	142.0	162.0	307.0	289.0	166.0	203.0	80.0	45.0	110.0	81.0	40.0
189887	10.0	9.0	17.0	4.0	7.0	17.0	10.0	5.0	14.0	10.0	18.0	18.0	7.0	67.0	13.0	5.0	5.0	3.0	6.0	6.0	6.0	12.0	28.0	3.0	6.0	8.0	14.0	5.0	15.0	2.0	6.0	0.0	3.0	3.0	10.0	4.0	13.0	5.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0
4480359	1780.0	647.0	1852.0	247.0	662.0	1578.0	1078.0	429.0	1050.0	1016.0	1312.0	2384.0	1663.0	6175.0	1377.0	379.0	511.0	583.0	561.0	688.0	353.0	1464.0	3042.0	399.0	990.0	920.0	2384.0	662.0	1770.0	574.0	480.0	3.0	214.0	519.0	2036.0	162.0	1162.0	783.0	66.0	448.0	2.0	2.0	234.0	6.0	8.0
4480176	0.0	0.0	0.0	0.0	87.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	163.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	227.0	0.0	120.0	0.0	0.0	1.0	0.0	58.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844375	0.0	1.0	420.0	4.0	7.0	3.0	0.0	147.0	1213.0	137.0	1.0	3.0	0.0	2.0	2.0	1.0	464.0	83.0	688.0	119.0	120.0	1.0	1.0	469.0	0.0	3.0	0.0	11.0	5.0	1041.0	0.0	1.0	6.0	553.0	1032.0	1.0	786.0	581.0	1.0	10.0	3.0	5.0	2.0	2.0	1.0
180801	11.0	22.0	8.0	0.0	6.0	4.0	18.0	0.0	3.0	0.0	4.0	4.0	39.0	48.0	5.0	15.0	1.0	0.0	3.0	5.0	0.0	5.0	32.0	4.0	12.0	3.0	20.0	8.0	5.0	3.0	15.0	0.0	0.0	7.0	13.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
196017	5.0	11.0	2.0	10.0	0.0	6.0	2.0	5.0	8.0	8.0	8.0	3.0	9.0	2.0	4.0	1.0	14.0	11.0	10.0	8.0	8.0	4.0	2.0	16.0	1.0	0.0	3.0	1.0	2.0	8.0	1.0	9.0	2.0	3.0	0.0	5.0	11.0	12.0	11.0	14.0	16.0	5.0	7.0	8.0	4.0
163494	35.0	126.0	11.0	0.0	11.0	3.0	37.0	5.0	10.0	6.0	6.0	2.0	25.0	39.0	8.0	3.0	12.0	19.0	18.0	25.0	3.0	7.0	13.0	41.0	11.0	8.0	45.0	7.0	7.0	10.0	9.0	0.0	6.0	7.0	17.0	0.0	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189081	0.0	17.0	0.0	20.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	7.0	9.0	0.0	1.0	2.0	9.0	6.0	2.0	1.0	3.0	21.0	2.0	0.0	3.0	3.0	0.0	12.0	6.0	6.0	2.0	4.0	1.0	10.0	0.0	0.0	43.0	19.0	12.0	2.0	12.0	2.0	92.0
188851	3472.0	3264.0	1.0	3.0	3.0	2.0	1764.0	5.0	4.0	3.0	0.0	6.0	5360.0	8590.0	2.0	2.0	0.0	7.0	4.0	6.0	6.0	0.0	3887.0	3.0	2950.0	2.0	3876.0	1.0	1396.0	0.0	876.0	1.0	1.0	2.0	2.0	1.0	3.0	2.0	1.0	5.0	2.0	5.0	2.0	1.0	3.0
125624	216.0	951.0	0.0	0.0	55.0	0.0	252.0	11.0	84.0	21.0	0.0	1.0	202.0	72.0	0.0	30.0	33.0	26.0	159.0	21.0	27.0	0.0	107.0	280.0	139.0	37.0	129.0	78.0	192.0	223.0	70.0	0.0	27.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
147969	138.0	26.0	295.0	0.0	116.0	0.0	42.0	0.0	2.0	5.0	0.0	0.0	10.0	5.0	0.0	46.0	0.0	5.0	3.0	5.0	4.0	0.0	1.0	2.0	19.0	30.0	128.0	43.0	47.0	7.0	1.0	1.0	13.0	171.0	206.0	0.0	279.0	189.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
360890	0.0	0.0	71.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	9.0	9.0	0.0	0.0	1.0	10.0	0.0	7.0	0.0	20.0	0.0	3.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	55.0	60.0	0.0	63.0	133.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
849535	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	56.0	1.0	0.0	0.0	90.0	0.0	0.0	0.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187782	50.0	568.0	85.0	609.0	19.0	220.0	60.0	20.0	105.0	10.0	95.0	71.0	315.0	322.0	297.0	18.0	117.0	106.0	233.0	218.0	55.0	99.0	157.0	903.0	183.0	26.0	224.0	52.0	14.0	343.0	165.0	278.0	33.0	92.0	43.0	503.0	20.0	33.0	1308.0	790.0	520.0	122.0	610.0	141.0	3309.0
179695	36.0	418.0	104.0	39.0	9.0	12.0	334.0	14.0	22.0	13.0	10.0	7.0	27.0	54.0	24.0	5.0	13.0	97.0	78.0	122.0	18.0	12.0	24.0	145.0	96.0	13.0	37.0	15.0	20.0	50.0	8.0	21.0	10.0	64.0	36.0	107.0	26.0	7.0	71.0	71.0	121.0	4.0	38.0	20.0	143.0
3090117	0.0	0.0	48.0	0.0	0.0	0.0	0.0	117.0	8.0	353.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	197.0	12.0	281.0	218.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	38.0	77.0	0.0	61.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4470870	31.0	9.0	0.0	76.0	0.0	1548.0	10.0	0.0	0.0	0.0	1100.0	1537.0	0.0	0.0	915.0	0.0	0.0	0.0	1.0	0.0	0.0	1250.0	0.0	0.0	17.0	1.0	1.0	0.0	16.0	0.0	0.0	0.0	0.0	18.0	2.0	123.0	0.0	0.0	81.0	213.0	0.0	0.0	139.0	0.0	1.0
291266	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	208.0	0.0	0.0	1.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
174998	115.0	29.0	0.0	79.0	68.0	145.0	48.0	19.0	76.0	85.0	88.0	51.0	169.0	323.0	119.0	37.0	4.0	135.0	5.0	50.0	12.0	52.0	306.0	2.0	27.0	99.0	125.0	50.0	11.0	116.0	65.0	171.0	25.0	27.0	27.0	73.0	12.0	4.0	113.0	150.0	113.0	133.0	38.0	32.0	118.0
34139	8.0	11.0	44.0	0.0	6.0	4.0	10.0	0.0	2.0	1.0	0.0	0.0	6.0	9.0	5.0	3.0	0.0	17.0	3.0	21.0	0.0	1.0	1.0	5.0	6.0	2.0	1.0	2.0	1.0	2.0	3.0	0.0	1.0	22.0	13.0	0.0	23.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
229919	0.0	1.0	0.0	0.0	126.0	0.0	0.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	46.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0	76.0	0.0	24.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180468	35.0	54.0	43.0	12.0	14.0	57.0	51.0	22.0	69.0	76.0	91.0	100.0	102.0	68.0	75.0	9.0	16.0	27.0	38.0	30.0	44.0	41.0	143.0	31.0	29.0	13.0	68.0	8.0	56.0	60.0	34.0	14.0	2.0	79.0	69.0	1.0	58.0	75.0	2.0	6.0	15.0	0.0	11.0	3.0	0.0
354574	1.0	0.0	0.0	34.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	18.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	5.0	22.0	0.0	0.0	30.0	0.0	0.0
350004	21.0	51.0	80.0	189.0	2.0	22.0	11.0	3.0	20.0	6.0	21.0	6.0	52.0	64.0	49.0	0.0	24.0	59.0	57.0	25.0	9.0	21.0	19.0	114.0	13.0	3.0	23.0	4.0	11.0	38.0	37.0	97.0	3.0	40.0	37.0	97.0	49.0	15.0	422.0	374.0	134.0	31.0	182.0	66.0	80.0
2943548	28.0	268.0	48.0	37.0	14.0	1.0	76.0	14.0	14.0	63.0	21.0	10.0	41.0	49.0	8.0	42.0	3.0	66.0	13.0	58.0	16.0	10.0	72.0	20.0	107.0	3.0	27.0	3.0	7.0	15.0	13.0	0.0	4.0	108.0	81.0	27.0	34.0	37.0	31.0	95.0	0.0	0.0	127.0	0.0	1.0
186831	236.0	602.0	24.0	0.0	32.0	32.0	226.0	21.0	110.0	7.0	44.0	51.0	150.0	43.0	45.0	16.0	58.0	57.0	139.0	68.0	36.0	41.0	76.0	202.0	96.0	21.0	162.0	85.0	41.0	160.0	66.0	179.0	41.0	6.0	81.0	1.0	30.0	6.0	1.0	1.0	252.0	140.0	0.0	135.0	72.0
522582	1.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	472.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	441.0	1.0	482.0	443.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4472399	44.0	666.0	28.0	1.0	6.0	0.0	71.0	3.0	52.0	3.0	0.0	0.0	0.0	0.0	1.0	5.0	45.0	21.0	137.0	28.0	15.0	0.0	0.0	611.0	195.0	11.0	1.0	28.0	12.0	137.0	0.0	79.0	13.0	44.0	9.0	0.0	4.0	4.0	1.0	1.0	231.0	51.0	1.0	81.0	1424.0
